student_id,course_id,similarity_score,Branch,Percentage_10th,Percentage_12th,Skills_x,Career_Goal,StudentId,skills_processed_x,career_goal_processed,Title,Category,Course Type,Skills_y,skills_processed_y,category_processed
37,introduction_to_frontend_development,0.20499141096857937,IT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,37,html css javascript react nodejs angular apis databases,web developer,Introduction to Front-End Development,Computer Science,Course,"Web Development Tools,User Interface,Front-End Web Development,HTML and CSS,Responsive Web Design,",web development toolsuser interfacefrontend web developmenthtml and cssresponsive web design,computer science
34,android_app_components__intents_activities_and_bro,0.19886049606921585,CS,85,95,,Cybersecurity Analyst,34,,cybersecurity analyst,"Android App Components - Intents, Activities, and Broadcast Receivers",Computer Science,Course,"Computer Programming,Android Studio,Android Software Development,Concurrent Computing,",computer programmingandroid studioandroid software developmentconcurrent computing,computer science
32,data_science_with_r__capstone_project,0.3371872642929975,CSIT,85,75,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,32,python java c data structures algorithms git,software engineer,Data Science with R - Capstone Project,Data Science,Course,"Data Science,R Programming,Data Visualization (DataViz),Linear Regression,Exploratory Data Analysis,",data sciencer programmingdata visualization datavizlinear regressionexploratory data analysis,data science
5,data_analysis_and_visualization_foundations_specia,0.30238990659213894,CS,85,95,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,5,python java c data structures algorithms git,software engineer,Data Analysis and Visualization Foundations Specialization,Data Science,Specialization,"Data Science, Spreadsheet, Microsoft Excel, Data Analysis, Data Visualization (DataViz), Pivot Table, IBM Cognos Analytics, Dashboard, ",data science spreadsheet microsoft excel data analysis data visualization dataviz pivot table ibm cognos analytics dashboard,data science
68,1business_analytics_specialization,0.29846203040398434,MCA,85,85,"SQL, Database Management, Oracle, MySQL, Data Security, Backup and Recovery",Database Administrator,68,sql database management oracle mysql data security backup and recovery,database administrator,Business Analytics Specialization,Business,Specialization,"Machine Learning, Analytics, Data Analysis, power bi, Rstudio, Business Analytics, R Programming, Health Care, R and RStudio, Data Cleansing and Exploration, Alteryx, Analytic Mindset, ",machine learning analytics data analysis power bi rstudio business analytics r programming health care r and rstudio data cleansing and exploration alteryx analytic mindset,business
20,biology_meets_programming_bioinformatics_for_begin,0.19908869483165248,ECE,85,85,,VLSI Engineer,20,,vlsi engineer,Biology Meets Programming: Bioinformatics for Beginners,Health,Course,"Bioinformatics,Bioinformatics Algorithms,Biology,Python Programming,",bioinformaticsbioinformatics algorithmsbiologypython programming,health
67,1databases_and_sql_for_data_science_with_python,0.3669865534192514,MCA,75,65,"Java, C#, Python, Data Structures, Algorithms, Web Development, Database Management",Software Developer,67,java c python data structures algorithms web development database management,software developer,Databases and SQL for Data Science with Python,Data Science,Course,"Cloud Databases,Python Programming,Jupyter notebooks,Relational Database Management System (RDBMS),SQL,",cloud databasespython programmingjupyter notebooksrelational database management system rdbmssql,data science
41,advanced_embedded_linux_development_specialization,0.21579842159489565,EN,85,85,,Power Systems Engineer,41,,power systems engineer,Advanced Embedded Linux Development Specialization,Computer Science,Specialization,"Linux, Kernel Programming, Embedded Systems, C Programming, Embedded Software, Embedded Systems Engineering, Shell Script, Electrical Engineering, Agile Software Development, ",linux kernel programming embedded systems c programming embedded software embedded systems engineering shell script electrical engineering agile software development,computer science
36,principles_of_uxui_design,0.2375403942955314,IT,75,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,36,html css javascript react nodejs angular apis databases,web developer,Principles of UX/UI Design,Computer Science,Course,"Web Design,Front-End Web Development,User Experience (UX),Accessibility,",web designfrontend web developmentuser experience uxaccessibility,computer science
65,meta_react_native_specialization,0.3440839148047369,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,65,html css javascript react nodejs angular apis databases,web developer,Meta React Native Specialization,Computer Science,Specialization,"Web Development, React (Web Framework), HTML and CSS, Mobile Development, JavaScript, Test-Driven Development, Front-End Web Development, Object-Oriented Programming (OOP), Linux, Bash (Unix Shell), Github, Version Control, ",web development react web framework html and css mobile development javascript testdriven development frontend web development objectoriented programming oop linux bash unix shell github version control,computer science
83,java_programming_and_software_engineering_fundamen,0.22920464458658762,MCA,75,65,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,83,html css javascript react nodejs angular apis databases,web developer,Java Programming and Software Engineering Fundamentals Specialization,Computer Science,Specialization,"HTML, JavaScript, Cascading Style Sheets (CSS), Java Programming, Html5, Algorithms, Problem Solving, String (Computer Science), Data Structure, Cryptography, Hash Table, Programming Principles, ",html javascript cascading style sheets css java programming html algorithms problem solving string computer science data structure cryptography hash table programming principles,computer science
11,business_english_meetings,0.33225350364165646,CS,85,85,"Python, AI, Machine Learning, Neural Networks, Deep Learning, TensorFlow",AI Engineer,11,python ai machine learning neural networks deep learning tensorflow,ai engineer,Business English: Meetings,Language Learning,Course,"Professional,English Language,Meeting,Writing,",professionalenglish languagemeetingwriting,language learning
80,1build_basic_generative_adversarial_networks_gans,0.19746300091622945,ECE,75,75,,IoT Developer,80,,iot developer,Build Basic Generative Adversarial Networks (GANs),Data Science,Course,"Controllable Generation,WGANs,Conditional Generation,Components of GANs,DCGANs,",controllable generationwgansconditional generationcomponents of gansdcgans,data science
66,applied_data_science_with_python_specialization,0.6660206572394599,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,66,python r data analysis machine learning sql data visualization,data scientist,Applied Data Science with Python Specialization,Data Science,Specialization,"Text Mining, Python Programming, Pandas, Matplotlib, Numpy, Data Cleansing, Data Virtualization, Data Visualization (DataViz), Machine Learning (ML) Algorithms, Machine Learning, Scikit-Learn, Natural Language Toolkit (NLTK), ",text mining python programming pandas matplotlib numpy data cleansing data virtualization data visualization dataviz machine learning ml algorithms machine learning scikitlearn natural language toolkit nltk,data science
39,applied_data_science_specialization,0.6243291011864575,CS,75,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,39,python r data analysis machine learning sql data visualization,data scientist,Applied Data Science Specialization,Data Science,Specialization,"Data Science, Python Programming, Data Analysis, Pandas, Numpy, Jupyter notebooks, Predictive Modelling, Data Visualization (DataViz), Model Selection, Dashboards and Charts, dash, Matplotlib, ",data science python programming data analysis pandas numpy jupyter notebooks predictive modelling data visualization dataviz model selection dashboards and charts dash matplotlib,data science
61,aws_fundamentals_building_serverless_applications,0.19937198131824962,ECE,85,85,,VLSI Engineer,61,,vlsi engineer,AWS Fundamentals: Building Serverless Applications,Information Technology,Course,"AWS Lambda,Amazon Lex,Amazon API Gateway,serverless architecture,Amazon Dynamodb,",aws lambdaamazon lexamazon api gatewayserverless architectureamazon dynamodb,information technology
11,key_technologies_for_business_specialization,0.41946209054827027,CS,85,85,"Python, AI, Machine Learning, Neural Networks, Deep Learning, TensorFlow",AI Engineer,11,python ai machine learning neural networks deep learning tensorflow,ai engineer,Key Technologies for Business Specialization,Business,Specialization,"Data Science, Artificial Intelligence (AI), Business, Cloud Computing, technology, Cloud Native, Devops, Iaas PaaS Saas, Hybrid Multicloud, Deep Learning, Jobs, Machine Learning, ",data science artificial intelligence ai business cloud computing technology cloud native devops iaas paas saas hybrid multicloud deep learning jobs machine learning,business
